sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
31 45 LeftLarger PercIExp Prime_4A Target_4N ihMdmef hmkDjFd Congruent right correct Normal 1015
31 46 LeftLarger PercIExp Prime_6N Target_4A lbMdAFL jBgAlbF Incongruent right error Normal 1193
31 47 LeftLarger PercIExp Prime_4N Target_4N mjfGLkC AkIKhfe Congruent left error Normal 605
31 48 LeftLarger PercIExp Prime_6N Target_1A diAKmhg MFCIgba Incongruent right error Normal 794
31 49 LeftLarger PercIExp Prime_9N Target_9A egJEMhF hfMgLaC Congruent left correct Normal 1284
31 50 LeftLarger PercIExp Prime_6A Target_6N mAgKFfe GjcfJgm Congruent right error Normal 1744
31 51 LeftLarger PercIExp Prime_1A Target_9A KcFJjma fEgBDiL Incongruent right correct Normal 780
31 52 LeftLarger PercIExp Prime_6N Target_9A BiJlEmK JHkMBhg Congruent right error Normal 905
31 53 LeftLarger PercIExp Prime_4A Target_1N AjiDakC GjhBHAJ Congruent right correct Normal 798
31 54 LeftLarger PercIExp Prime_4N Target_6N iKEIjMJ iaIBlHh Incongruent left error Normal 578
31 55 LeftLarger PercIExp Prime_4N Target_1N biACfMF FcBIiJD Congruent right correct Normal 773
31 56 LeftLarger PercIExp Prime_4A Target_4A MlEjhdk BeLKFbD Congruent right correct Normal 814
31 57 LeftLarger PercIExp Prime_1A Target_1N ICBdgaH FJLhEcj Congruent right correct Normal 764
31 58 LeftLarger PercIExp Prime_6A Target_4N hKmHJEg BKaFdIl Incongruent left correct Normal 527
31 59 LeftLarger PercIExp Prime_1A Target_6A fKBcAad KEJHIha Incongruent left error Normal 723
31 60 LeftLarger PercIExp Prime_6N Target_9N LjegEdl bCBKJHh Congruent right error Normal 853
31 61 LeftLarger PercIExp Prime_6A Target_4A Ikgfcae daJlmKg Incongruent right error Normal 801
31 62 LeftLarger PercIExp Prime_6N Target_1N FhaEGfC hHFKeif Incongruent right error Normal 768
31 63 LeftLarger PercIExp Prime_9A Target_1N JHGEBAb fLdjgha Incongruent left correct Normal 499
31 64 LeftLarger PercIExp Prime_9N Target_6A fEiKLCk FIihMBa Congruent right error Normal 848
31 65 LeftLarger PercIExp Prime_1A Target_4N kiKdlCm KIABglF Congruent right correct Normal 1364
31 66 LeftLarger PercIExp Prime_6A Target_6A lkFgHdf aFdeHbE Congruent right error Normal 1151
31 67 LeftLarger PercIExp Prime_9N Target_1A fIjAhkm JLAHKhk Incongruent right error Normal 919
31 68 LeftLarger PercIExp Prime_6N Target_6A magMkEi kAIghGl Congruent left correct Normal 442
31 69 LeftLarger PercIExp Prime_6A Target_1N CDEAkgH HdFKcJI Incongruent right error Normal 673
31 70 LeftLarger PercIExp Prime_1N Target_4A bjBALJF LHlAcjE Congruent right correct Normal 834
31 71 LeftLarger PercIExp Prime_1N Target_1N GeidMDF DLaABGH Congruent left error Normal 985
31 72 LeftLarger PercIExp Prime_9N Target_4N CldamGj kfGMHeE Incongruent left correct Normal 949
31 73 LeftLarger PercIExp Prime_9N Target_9N ceaCBgm kaDFCjE Congruent right error Normal 518
31 74 LeftLarger PercIExp Prime_1N Target_9N HFKEJiD hLfDCaJ Incongruent right correct Normal 583
31 75 LeftLarger PercIExp Prime_6N Target_6N mlagAcB FdLaBCf Congruent left correct Normal 686
31 76 LeftLarger PercIExp Prime_1A Target_1A cBFjEfk EBDgaMf Congruent right correct Normal 768
31 77 LeftLarger PercIExp Prime_4N Target_9A daKgFCH HJFCcjG Incongruent right correct Normal 888
31 78 LeftLarger PercIExp Prime_6A Target_9N MKGhdDI BfLdkHG Congruent left correct Normal 700
31 79 LeftLarger PercIExp Prime_9A Target_1A HfAIbLc fJgHaFE Incongruent left correct Normal 658
31 80 LeftLarger PercIExp Prime_1A Target_6N baMmjFH eKElmJg Incongruent right correct Normal 1463
31 81 LeftLarger PercIExp Prime_4A Target_6N bgLjiHf hHcjAMa Incongruent right correct Normal 642
31 82 LeftLarger PercIExp Prime_6N Target_9A eABEbaG lbhcFmM Congruent right error Normal 582
31 83 LeftLarger PercIExp Prime_9A Target_6N BDMljiG KFBCIai Congruent left correct Normal 441
31 84 LeftLarger PercIExp Prime_6A Target_9A daAhfBM cHLegJh Congruent left correct Normal 466
31 85 LeftLarger PercIExp Prime_9A Target_9N bLdkecG lMJCEIG Congruent left correct Normal 623
31 86 LeftLarger PercIExp Prime_9A Target_1N EIiBHck GLjlCDf Incongruent right error Normal 331
31 87 LeftLarger PercIExp Prime_6N Target_6N ihBJGeM HCLliMF Congruent right error Normal 422
31 88 LeftLarger PercIExp Prime_4N Target_1N dJcBhEK BhdmHJg Congruent right correct Normal 665
31 89 LeftLarger PercIExp Prime_1A Target_4A IAdgelk gKefmaJ Congruent left error Normal 569
31 90 LeftLarger PercIExp Prime_4A Target_4A DKbHlek GBgiFkJ Congruent right correct Normal 582
31 91 LeftLarger PercIExp Prime_6A Target_6A cmAdbkL DFijmkl Congruent right error Normal 873
31 92 LeftLarger PercIExp Prime_4N Target_4A CfbaHGD HaAkBFE Congruent left error Normal 716
31 93 LeftLarger PercIExp Prime_9N Target_1N GkBdMbF MhKCkIb Incongruent right error Normal 470
31 94 LeftLarger PercIExp Prime_1A Target_1N cJFMHIh fHDkBbA Congruent right correct Normal 448
31 95 LeftLarger PercIExp Prime_4A Target_9N EDGfiBb eDLdGMc Incongruent right correct Normal 429
31 96 LeftLarger PercIExp Prime_4N Target_9A jKIbCaA KLfclbG Incongruent left error Normal 621
31 97 LeftLarger PercIExp Prime_9N Target_9A FKDGmfd ADgbLel Congruent right error Normal 699
31 98 LeftLarger PercIExp Prime_6N Target_4A LfGlgea CjbFJcd Incongruent right error Normal 386
31 99 LeftLarger PercIExp Prime_6N Target_1A KaIHckJ kjfdJIE Incongruent right error Normal 327
31 100 LeftLarger PercIExp Prime_1N Target_6A CHaKiAI bIciDFk Incongruent right correct Normal 789
31 101 LeftLarger PercIExp Prime_1N Target_9A FCelmkB hLAElGF Incongruent right correct Normal 390
31 102 LeftLarger PercIExp Prime_6N Target_4N fDkBaEh lGAMfej Incongruent left correct Normal 377
31 103 LeftLarger PercIExp Prime_1A Target_4N lhGCgMH DibdMcJ Congruent right correct Normal 432
31 104 LeftLarger PercIExp Prime_6N Target_6A FmdaCbh bgEAifF Congruent left correct Normal 504
31 105 LeftLarger PercIExp Prime_1A Target_1A lLMhCbH DHMdElL Congruent right correct Normal 415
31 106 LeftLarger PercIExp Prime_4A Target_1N dehHmCD LAcdkEi Congruent right correct Normal 530
31 107 LeftLarger PercIExp Prime_9N Target_9N GmJLMfd iDcahgd Congruent right error Normal 631
31 108 LeftLarger PercIExp Prime_4N Target_1A KbBEcJi mDikhEa Congruent left error Normal 870
31 109 LeftLarger PercIExp Prime_6A Target_4A ildhbBA fhBHLKF Incongruent right error Normal 519
31 110 LeftLarger PercIExp Prime_9N Target_6A fecFDhb edjEiIl Congruent right error Normal 704
31 111 LeftLarger PercIExp Prime_4A Target_9A DhlMcLm dBfHKAI Incongruent right correct Normal 628
31 112 LeftLarger PercIExp Prime_1A Target_6N GkeHaEg jDkCImB Incongruent right correct Normal 424
31 113 LeftLarger PercIExp Prime_9A Target_6A KdaDgji JIfaCLm Congruent left correct Normal 822
31 114 LeftLarger PercIExp Prime_4N Target_6N imkFAbE CgFBbLD Incongruent right correct Normal 450
31 115 LeftLarger PercIExp Prime_1N Target_1A JDgdEIj bkjilCh Congruent right correct Normal 518
31 116 LeftLarger PercIExp Prime_9N Target_1A CDiMbkl FLAElJg Incongruent left correct Normal 842
31 117 LeftLarger PercIExp Prime_1A Target_9N AdEabMF mLiFBGD Incongruent left error Normal 818
31 118 LeftLarger PercIExp Prime_1N Target_6N HKdjhBL JGHcCkj Incongruent right correct Normal 598
31 119 LeftLarger PercIExp Prime_1A Target_6A cfKHLJj LdCAfMi Incongruent right correct Normal 930
31 120 LeftLarger PercIExp Prime_6N Target_9N cjBKbdk lbicMBg Congruent right error Normal 769
31 121 LeftLarger PercIExp Prime_1N Target_1N dAKEGDa hdIigFG Congruent right correct Normal 952
31 122 LeftLarger PercIExp Prime_9A Target_4A gBedfma fGDIMFi Incongruent right error Normal 1200
31 123 LeftLarger PercIExp Prime_6A Target_1N DJlEIbf ahjAlLg Incongruent right error Normal 855
31 124 LeftLarger PercIExp Prime_9N Target_4N AbeIMdi kjDgleF Incongruent left correct Normal 1003
31 125 LeftLarger PercIExp Prime_9A Target_9A cgibjDG dfGBMCA Congruent right error Normal 522
31 126 LeftLarger PercIExp Prime_4N Target_9N aDjLGhF KkLbHMe Incongruent left error Normal 1267
31 127 LeftLarger PercIExp Prime_6A Target_1A DLKHIhe BCHLijg Incongruent left correct Normal 1015
31 128 LeftLarger PercIExp Prime_4A Target_1A kEjFiGe bcdFmMC Congruent right correct Normal 787
31 129 LeftLarger PercIExp Prime_1N Target_9N fbDEHBA kjlFcmB Incongruent left error Normal 1352
31 130 LeftLarger PercIExp Prime_4A Target_6A mFklDCc jfhlCIm Incongruent right correct Normal 692
31 131 LeftLarger PercIExp Prime_9A Target_4N aKHeMCD kHGBeIa Incongruent left correct Normal 802
31 132 LeftLarger PercIExp Prime_4N Target_4N DBcfmdG DgGFHfC Congruent right correct Normal 1168
31 133 LeftLarger PercIExp Prime_6A Target_4N KmbBMki KcdMDma Incongruent left correct Normal 664
31 134 LeftLarger PercIExp Prime_9A Target_1A cMBaDAL CgMkFEb Incongruent left correct Normal 415
31 135 LeftLarger PercIExp Prime_9N Target_4A LeIjEBd jDLKbaM Incongruent left correct Normal 363
31 136 LeftLarger PercIExp Prime_1A Target_9A AIDMabm cikKhgM Incongruent left error Normal 648
31 137 LeftLarger PercIExp Prime_4N Target_6A GICajlg jgGFhfl Incongruent right correct Normal 551
31 138 LeftLarger PercIExp Prime_6A Target_6N eIiGHmL dibJaEK Congruent left correct Normal 991
31 139 LeftLarger PercIExp Prime_4A Target_4N cafHBhL MLBCfDl Congruent right correct Normal 930
31 140 LeftLarger PercIExp Prime_1N Target_4N JajCeFl dHmjgkC Congruent right correct Normal 1193
31 141 LeftLarger PercIExp Prime_1N Target_4A AGBgLEe KfAFcih Congruent left error Normal 753
31 142 LeftLarger PercIExp Prime_6A Target_9N GelBJLH ldgfhAm Congruent left correct Normal 677
31 143 LeftLarger PercIExp Prime_6N Target_1N ebAFkaj bDaLmBi Incongruent left correct Normal 1082
31 144 LeftLarger PercIExp Prime_9N Target_6N gHaMdiL IfJckam Congruent right error Normal 383
31 145 LeftLarger PercIExp Prime_4A Target_6A jGdJLbD biEGIdj Incongruent right correct Normal 492
31 146 LeftLarger PercIExp Prime_4N Target_9N dMjkCFi FaiAgBH Incongruent left error Normal 438
31 147 LeftLarger PercIExp Prime_6A Target_1N DaCBgLF gflmLAD Incongruent right error Normal 401
31 148 LeftLarger PercIExp Prime_4N Target_1A AhBdiGk MJcemhd Congruent right correct Normal 418
31 149 LeftLarger PercIExp Prime_6N Target_1N cEDjGAe fLGdecF Incongruent left correct Normal 777
31 150 LeftLarger PercIExp Prime_9N Target_4A IeAFmJc GbLeKgE Incongruent left correct Normal 350
31 151 LeftLarger PercIExp Prime_1A Target_4A MEIfhdG bCjJHka Congruent right correct Normal 819
31 152 LeftLarger PercIExp Prime_9N Target_9A fgGbKeC jbDIeda Congruent left correct Normal 313
31 153 LeftLarger PercIExp Prime_1A Target_9A CadMfIb aLgdhKE Incongruent right correct Normal 666
31 154 LeftLarger PercIExp Prime_1N Target_1A lfCLAKD LGlFacb Congruent right correct Normal 675
31 155 LeftLarger PercIExp Prime_9A Target_9A galEGLC EbkfACL Congruent right error Normal 534
31 156 LeftLarger PercIExp Prime_4N Target_6A difJejD EgAMLdB Incongruent left error Normal 294
31 157 LeftLarger PercIExp Prime_4N Target_1N LkBIJdK glaeJkK Congruent right correct Normal 873
31 158 LeftLarger PercIExp Prime_1A Target_1A GECHKkI KjkbMmI Congruent right correct Normal 573
31 159 LeftLarger PercIExp Prime_1A Target_1N bfFalGm fBgDHhe Congruent right correct Normal 497
31 160 LeftLarger PercIExp Prime_6N Target_1A amDdjBf eFgJifL Incongruent left correct Normal 658
31 161 LeftLarger PercIExp Prime_9A Target_4N igAfIKm MkmlBAG Incongruent left correct Normal 462
31 162 LeftLarger PercIExp Prime_9A Target_4A fDGIgdj AlaegdI Incongruent left correct Normal 633
31 163 LeftLarger PercIExp Prime_9A Target_6N KJmBMhc DjeEgBM Congruent left correct Normal 957
31 164 LeftLarger PercIExp Prime_9N Target_9N BbfCEAl bJdigma Congruent right error Normal 560
31 165 LeftLarger PercIExp Prime_9A Target_9N AJHbBIM kjGdfEA Congruent left correct Normal 589
31 166 LeftLarger PercIExp Prime_6N Target_9N gkeCGLI GbIFdHM Congruent right error Normal 342
31 167 LeftLarger PercIExp Prime_9N Target_6N GAiLaHK MCjmcFI Congruent left correct Normal 449
31 168 LeftLarger PercIExp Prime_1N Target_9N dEbgMJK MIcmdLC Incongruent right correct Normal 621
31 169 LeftLarger PercIExp Prime_6N Target_4A aHFJIdK mcBAHlG Incongruent left correct Normal 661
31 170 LeftLarger PercIExp Prime_4A Target_9A DdBAFHa lLfAIKF Incongruent right correct Normal 1141
31 171 LeftLarger PercIExp Prime_1A Target_6A fiFcLlD cdmLkje Incongruent right correct Normal 639
31 172 LeftLarger PercIExp Prime_6A Target_1A idlhaJD aJGjcIf Incongruent left correct Normal 766
31 173 LeftLarger PercIExp Prime_4A Target_1A mgaEbId gBHKEGk Congruent right correct Normal 866
31 174 LeftLarger PercIExp Prime_1N Target_1N KbIfEAh eljbfDC Congruent right correct Normal 425
31 175 LeftLarger PercIExp Prime_4A Target_1N LjdiFMH HBbJCKd Congruent right correct Normal 460
31 176 LeftLarger PercIExp Prime_6A Target_9A imgdhIA BieAIMh Congruent left correct Normal 759
31 177 LeftLarger PercIExp Prime_9A Target_1A ldFgLGK kbHAlCG Incongruent left correct Normal 608
31 178 LeftLarger PercIExp Prime_4A Target_4A CjFHJbM AedBMGJ Congruent right correct Normal 742
31 179 LeftLarger PercIExp Prime_1N Target_9A mgDcdiM MeLjkmG Incongruent left error Normal 694
31 180 LeftLarger PercIExp Prime_1A Target_6N CbDiIej fCHEBcK Incongruent right correct Normal 894
31 181 LeftLarger PercIExp Prime_9N Target_1N lbeGFMj KeEMgfI Incongruent right error Normal 603
31 182 LeftLarger PercIExp Prime_6A Target_4N GlIFaeB AhbgaIL Incongruent left correct Normal 548
31 183 LeftLarger PercIExp Prime_9A Target_1N aMiCLeF HeklEDB Incongruent left correct Normal 458
31 184 LeftLarger PercIExp Prime_6N Target_9A dHAkDKI miDBIlf Congruent left correct Normal 521
31 185 LeftLarger PercIExp Prime_1N Target_6A DgEbhHj GIDlMme Incongruent right correct Normal 472
31 186 LeftLarger PercIExp Prime_6A Target_9N jJcgDfE ADIGBjH Congruent left correct Normal 617
31 187 LeftLarger PercIExp Prime_9N Target_6A bIMDeBk AhIlEme Congruent left correct Normal 572
31 188 LeftLarger PercIExp Prime_4N Target_4A BiMkjKa bMLGHcI Congruent left error Normal 820
31 189 LeftLarger PercIExp Prime_4N Target_6N aLDcFem LemlgJh Incongruent left error Normal 636
31 190 LeftLarger PercIExp Prime_9A Target_6A JgDeiBl iKDHEgB Congruent right error Normal 498
31 191 LeftLarger PercIExp Prime_4A Target_4N HbfkFCI klLcCAh Congruent right correct Normal 497
31 192 LeftLarger PercIExp Prime_4N Target_4N dDmgAkL DmCfJjd Congruent right correct Normal 560
31 193 LeftLarger PercIExp Prime_9N Target_4N lmbKjdB iEAeHGd Incongruent left correct Normal 456
31 194 LeftLarger PercIExp Prime_4A Target_6N gcjKElh KIACdBg Incongruent right correct Normal 455
31 195 LeftLarger PercIExp Prime_6N Target_6N ECmGJiM EDMFhgj Congruent left correct Normal 742
31 196 LeftLarger PercIExp Prime_4A Target_9N jhlemMD cBJDiAj Incongruent right correct Normal 496
31 197 LeftLarger PercIExp Prime_1A Target_9N kJhAcBK lIDLbaC Incongruent right correct Normal 604
31 198 LeftLarger PercIExp Prime_4N Target_9A cmdMKib FGfLBkh Incongruent left error Normal 714
31 199 LeftLarger PercIExp Prime_1A Target_4N aFghlIH AeIfmLJ Congruent right correct Normal 349
31 200 LeftLarger PercIExp Prime_6A Target_6A giFfcMe AIDGFei Congruent left correct Normal 720
31 201 LeftLarger PercIExp Prime_9N Target_1A iMDEHAB BGIHldb Incongruent right error Normal 361
31 202 LeftLarger PercIExp Prime_6A Target_4A fKjFmdJ Flmfgbd Incongruent right error Normal 1429
31 203 LeftLarger PercIExp Prime_6N Target_4N HmhFbLJ Mlamejf Incongruent left correct Normal 420
31 204 LeftLarger PercIExp Prime_1N Target_4N fChjFld gHJiIlE Congruent left error Normal 937
31 205 LeftLarger PercIExp Prime_1N Target_6N kMbIBDh KdFhMHa Incongruent right correct Normal 423
31 206 LeftLarger PercIExp Prime_1N Target_4A gkBdDAe HCLcIFe Congruent left error Normal 353
31 207 LeftLarger PercIExp Prime_6A Target_6N glHGAKj LJigBhk Congruent right error Normal 401
31 208 LeftLarger PercIExp Prime_6N Target_6A lkidFbc LgeKlkc Congruent right error Normal 1013
31 209 LeftLarger PercIExp Prime_4N Target_1A AklDejb mMEjaCe Congruent right correct Normal 489
31 210 LeftLarger PercIExp Prime_6N Target_4A dAlMFJH aKbFmlL Incongruent right error Normal 493
31 211 LeftLarger PercIExp Prime_6A Target_4A KgbEAdH AJlhFEi Incongruent left correct Normal 439
31 212 LeftLarger PercIExp Prime_9N Target_4A DefjdAg LKCFeji Incongruent left correct Normal 496
31 213 LeftLarger PercIExp Prime_1N Target_9N LFadEkB gGFjfLb Incongruent left error Normal 581
31 214 LeftLarger PercIExp Prime_4A Target_6A LdDgHIF fGMILlJ Incongruent right correct Normal 530
31 215 LeftLarger PercIExp Prime_4A Target_6N EDfbmlH amMfDGC Incongruent left error Normal 602
31 216 LeftLarger PercIExp Prime_9N Target_6A hFCHlBk kDFbAfc Congruent left correct Normal 527
31 217 LeftLarger PercIExp Prime_9N Target_4N JgfCMaF fKABkEG Incongruent left correct Normal 607
31 218 LeftLarger PercIExp Prime_6N Target_6N cBDeMhi JKcgIlA Congruent left correct Normal 527
31 219 LeftLarger PercIExp Prime_6A Target_6N kcIdbMl BkMKJcD Congruent right error Normal 507
31 220 LeftLarger PercIExp Prime_9A Target_4N eLaflbd jDebhKa Incongruent left correct Normal 611
31 221 LeftLarger PercIExp Prime_9N Target_9N FdgCmAH ikCgdcA Congruent left correct Normal 463
31 222 LeftLarger PercIExp Prime_4N Target_9N GMdlAib lhBIjAm Incongruent left error Normal 636
31 223 LeftLarger PercIExp Prime_1N Target_1A IHAKaml bCDBdAI Congruent left error Normal 831
31 224 LeftLarger PercIExp Prime_1A Target_6N CmiDkEb hCJjEiM Incongruent right correct Normal 558
31 225 LeftLarger PercIExp Prime_9N Target_6N MAkHdEb aGHJmCf Congruent left correct Normal 574
31 226 LeftLarger PercIExp Prime_4A Target_4N aiKBElC bhMejEJ Congruent left error Normal 846
31 227 LeftLarger PercIExp Prime_9N Target_1N BGLMEDe DEJaKig Incongruent left correct Normal 1009
31 228 LeftLarger PercIExp Prime_9A Target_4A MlgdALb BLAmJlK Incongruent right error Normal 380
31 229 LeftLarger PercIExp Prime_1N Target_4A MEJlahf GkEDmMj Congruent right correct Normal 555
31 230 LeftLarger PercIExp Prime_4A Target_1N aEJgIHc jLECfMl Congruent right correct Normal 607
31 231 LeftLarger PercIExp Prime_6N Target_9N hjeHmFC LGBhcMl Congruent left correct Normal 374
31 232 LeftLarger PercIExp Prime_4A Target_9A CLegjHG AEifFHk Incongruent right correct Normal 251
31 233 LeftLarger PercIExp Prime_6N Target_4N LChaMdl kMjKghA Incongruent right error Normal 476
31 234 LeftLarger PercIExp Prime_9A Target_6N aceiHIj GEdBMhb Congruent left correct Normal 437
31 235 LeftLarger PercIExp Prime_9A Target_6A mhDFbaj ELliIMJ Congruent left correct Normal 575
31 236 LeftLarger PercIExp Prime_4N Target_9A bkLmlcj BKMcdHi Incongruent left error Normal 492
31 237 LeftLarger PercIExp Prime_1N Target_9A MbEKdkI CfBKFjJ Incongruent right correct Normal 348
31 238 LeftLarger PercIExp Prime_6N Target_9A jbLeFgK bieKcEI Congruent left correct Normal 543
31 239 LeftLarger PercIExp Prime_4A Target_9N AIDLBCh aGEmjDH Incongruent left error Normal 583
31 240 LeftLarger PercIExp Prime_4A Target_1A lMDLCid gKblEcH Congruent right correct Normal 327
31 241 LeftLarger PercIExp Prime_1N Target_4N dGlDcAF EHIChjJ Congruent right correct Normal 529
31 242 LeftLarger PercIExp Prime_9A Target_1A hFDMjlf bmBEijf Incongruent left correct Normal 342
31 243 LeftLarger PercIExp Prime_6A Target_1A jicGFgJ mjgKBbl Incongruent right error Normal 315
31 244 LeftLarger PercIExp Prime_1N Target_6A cKAJDkF DhkEeCm Incongruent right correct Normal 504
31 245 LeftLarger PercIExp Prime_1A Target_4A cBbIMDE DMKeBdh Congruent right correct Normal 543
31 246 LeftLarger PercIExp Prime_6A Target_4N fMGKcEb lEahHfc Incongruent left correct Normal 306
31 247 LeftLarger PercIExp Prime_4N Target_6A MGgahmf ACGiFJD Incongruent right correct Normal 499
